2025-11-06 19:28:50.789 | INFO     | __main__:read_raw_data:74 - Loaded dataframe with 119 rows and 6 columns
2025-11-06 19:28:50.790 | INFO     | __main__:read_raw_data:75 - Columns in raw DataFrame : ['ProductID', 'ProductName', 'Category', 'UnitPrice', 'YearIntroduced', 'SupplierRegion']
2025-11-06 19:28:50.792 | INFO     | __main__:read_raw_data:81 - Column datatypes: 
ProductID         float64
ProductName        object
Category           object
UnitPrice         float64
YearIntroduced      int64
SupplierRegion     object
dtype: object
2025-11-06 19:28:50.793 | INFO     | __main__:read_raw_data:82 - Number of unique values: 
ProductID         104
ProductName        98
Category            9
UnitPrice         107
YearIntroduced     17
SupplierRegion      9
dtype: int64
2025-11-06 19:28:50.794 | INFO     | __main__:read_raw_data:70 - FUNCTION START: read_raw_data with file_name=products_data.csv
2025-11-06 19:28:50.794 | INFO     | __main__:read_raw_data:72 - Reading data from C:\Repos\smart-store-rucu\src\data\raw\products_data.csv
2025-11-06 19:28:50.796 | INFO     | __main__:read_raw_data:74 - Loaded dataframe with 119 rows and 6 columns
2025-11-06 19:28:50.796 | INFO     | __main__:read_raw_data:75 - Columns in raw DataFrame : ['ProductID', 'ProductName', 'Category', 'UnitPrice', 'YearIntroduced', 'SupplierRegion']
2025-11-06 19:28:50.798 | INFO     | __main__:read_raw_data:81 - Column datatypes: 
ProductID         float64
ProductName        object
Category           object
UnitPrice         float64
YearIntroduced      int64
SupplierRegion     object
dtype: object
2025-11-06 19:28:50.799 | INFO     | __main__:read_raw_data:82 - Number of unique values: 
ProductID         104
ProductName        98
Category            9
UnitPrice         107
YearIntroduced     17
SupplierRegion      9
dtype: int64
2025-11-06 19:28:50.800 | INFO     | __main__:main:262 - Initial dataframe columns: ProductID, ProductName, Category, UnitPrice, YearIntroduced, SupplierRegion
2025-11-06 19:28:50.800 | INFO     | __main__:main:263 - Initial dataframe shape: (119, 6)
2025-11-06 19:28:50.800 | INFO     | __main__:main:272 - Cleaned column names: ProductID -> productid, ProductName -> productname, Category -> category, UnitPrice -> unitprice, YearIntroduced -> yearintroduced, SupplierRegion -> supplierregion
